categorie,nom,type,statut,adresse,ville,telephone,email,site_web,lien_fiche
secondaire,Lycée et Collège Privé l'Avenir,Secondaire,Privé,Avenue Habib Thameur,Béja,+216 78 45 83 07 / 26 26 98 44,lavenir.lycee@gmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-et-college-prive-lavenir
secondaire,Lycée et Collège privé l'Excellence,Secondaire,Privé,Cité universitaire près du lycée pilote Gabes,Gabès,+216  75 39 20 30,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-et-college-prive-lexcellence
secondaire,Lycée et Collège Privé Les Pilotes,Secondaire,Privé,Rue Farhat Hached,Bizerte,+216 29 43 52 17,lespilotesbizerte@gmail.com,http://www.lespilotesbizerte.com/index.php,https://www.ecoles.com.tn/etablissements/secondaire/lycee-et-college-prive-les-pilotes
secondaire,Lycée et collège Privé Pilote Elite,Secondaire,Privé,Avenue Ibn Jazzar,Kairouan,+216 93 77 54 30/ 77 27 77 05,elitepilote@yahoo.fr,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-et-college-prive-pilote-elite
secondaire,Lycée et Collège Privé René Descartes,Secondaire,Privé,"23, rue Medinet Kacim Ennasr 2",Ariana,+216 70 60 85 55 /70 24 36 39,contact@gsrdtunis.org,http://gsrdtunis.net/,https://www.ecoles.com.tn/etablissements/secondaire/lycee-et-college-prive-rene-descartes
secondaire,Lycée et Collège Privé Voltaire,Secondaire,Privé,Zone industrielle Cité Riadh 1,Ksar Hellal,+216 54 996 272,college.voltaire.18@gmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-et-college-prive-voltaire
secondaire,Lycée Fadhel Ben Achour,Secondaire,Public,Route de Mahdia Km 10 Merkez Sebai,Sfax,+216 74 83 27 60,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-fadhel-ben-achour
secondaire,Lycée Faidh,Secondaire,Public,Faidh,Sidi Bouzid,+216 76 68 50 50,youssef.zar@gmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-faidh
secondaire,Lycée Farhat Hached Kerkennah,Secondaire,Public,"Remla, Kerkenah",Sfax,+216 74 48 10 12,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-farhat-hached-kerkennah
secondaire,Lycée Français International de Sousse - Mhamed Driss,Secondaire,Privé,Technopole,Sousse Riadh,+216 96 05 91 46‬,lfi.sousse@gmail.com,https://www.lfisousse.com/,https://www.ecoles.com.tn/etablissements/secondaire/lycee-francais-international-de-sousse-mhamed-driss
secondaire,LYCÉE FRANÇAIS PIERRE MENDES FRANCE,Secondaire,Privé,9 rue Pierre Mendes France – B.P. 125 – Tunis El Mahrajene,El Menzah,+216 70 014 900,pmf@ert.tn,http://www.ert.tn/pmf/,https://www.ecoles.com.tn/etablissements/secondaire/lycee-francais-pierre-mendes-france
secondaire,Lycée Ghardimaou,Secondaire,Public,"Avenue Ali Belahouane, Ghardimaou",Jendouba,+216 78 66 14 55,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ghardimaou
secondaire,Lycée Gremda,Secondaire,Public,Route Bouzayen,Sfax,+216 74 60 76 03,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-gremda
secondaire,Lycée Grombalia,Secondaire,Public,Rue Kamel Ben Othmen,Nabeul,+216 72 25 51 84,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-grombalia
secondaire,Lycée Habib Bourguiba Hammem Laghzez,Secondaire,Public,Rue de Karkouane,Nabeul,+216 72 33 00 85,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-habib-bourguiba-hammem-laghzez
secondaire,Lycée Habib Maazoun Sfax,Secondaire,Public,Beb Bhar,Sfax,+216 74 21 22 68,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-habib-maazoun-sfax
secondaire,Lycée Habib Thameur,Secondaire,Public,Route Gremda,Sfax,+216 74 26 79 50,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-habib-thameur
secondaire,Lycée Hamma Jerid,Secondaire,Public,Cité El Hamma De Jerid,Tozeur,+216 76 48 02 00,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hamma-jerid
secondaire,Lycée Hammam Lif,Secondaire,Public,"Avenue 20 Mars, Hammam Lif",Ben Arous,+216 71 29 21 43,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hammam-lif
secondaire,Lycée Hannibal Ariana,Secondaire,Public,Rue de l'institut,Ariana,+216 71 71 27 51,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hannibal-ariana
secondaire,Lycée Hassan Hosni Abdelwahab,Secondaire,Public,"Cité Bassatine, Mnihla",Ariana,+216 71 62 46 71,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hassan-hosni-abdelwahab
secondaire,Lycée Hatem Mekki,Secondaire,Public,Mahrez,Sfax,+216 74 69 22 00,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hatem-mekki
secondaire,Lycée Hawel El Ouedi,Secondaire,Public,"Hawel El Ouedi, Belkhir",Gafsa,+216 28 07 82 30,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hawel-el-ouedi
secondaire,Lycée Hazeg,Secondaire,Public,Hazeg,Sfax,+216 74 89 60 33,l722421@gmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hazeg
secondaire,Lycée Hazoua,Secondaire,Public,"Route Nafta, Hazoua",Tozeur,+216 76 44 03 00,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hazoua
secondaire,Lycée Hédi Chaker,Secondaire,Public,Route de Gabes,Sfax,+216 74 24 88 95,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hedi-chaker
secondaire,Lycée Hedi Soussi - Nasria,Secondaire,Public,Rue Majida Boulila,Sfax,+216 74 23 53 74,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hedi-soussi-nasria
secondaire,Lycée Hencha,Secondaire,Public,"Route Tunis, El Hencha",Sfax,+216 74 28 40 20,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hencha
secondaire,Lycée Houcin Bouzayen,Secondaire,Public,GP 14 Menzel Bouzayen,Sidi Bouzid,+216 76 67 30 50,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-houcin-bouzayen
secondaire,Lycée Hrairia,Secondaire,Public,"Agba, Ezzahrouni",Tunis,+216 71 93 71 20,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hrairia
secondaire,Lycée Hrairia 2,Secondaire,Public,Cité Hrairia,Tunis,+216 71 93 93 04,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-hrairia-2
secondaire,Lycée Ibn Abi Dhief,Secondaire,Public,Route de Regueb Km 2 Bir Ali Ben Khelifa,Sfax,+216 74 27 76 25,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-abi-dhief
secondaire,Lycée Ibn Abi Dhief La Marsa,Secondaire,Public,"Rue Abou Baker Al Khawarezmi, La Marsa, Safsaf",Tunis,+216 71 74 83 88,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-abi-dhief-la-marsa
secondaire,Lycée Ibn Abi Dhief Teboursouk,Secondaire,Public,"Cité Ain Al Karma,Teboursouk",Béja,+216 78 46 57 56,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-abi-dhief-teboursouk
secondaire,Lycée Ibn Al Haytham,Secondaire,Privé,8 Rue Omar Al Khayam,La Marsa,+216 71 74 18 86 / 22 62 79 38,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-al-haytham
secondaire,Lycée Ibn Arafa,Secondaire,Public,Souk Jedid,Sidi Bouzid,+216 97 51 08 95,mourad.ammari2018@gmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-arafa
secondaire,Lycée Ibn Chabat Rdayef,Secondaire,Public,Cité Aouled Bouihi,Gafsa,+216 76 25 21 04,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-chabat-rdayef
secondaire,Lycée Ibn El Jazzar,Secondaire,Public,"GP3 Sidi Ali Ben Aoun,",Sidi Bouzid,+216 22 56 66 67 / 76 66 10 94,l.s.ibneljazar@gmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-el-jazzar
secondaire,Lycée Ibn Khaldoun,Secondaire,Public,"Route Souani, Skhira",Sfax,+216 74 42 02 96,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-khaldoun
secondaire,Lycée Ibn khaldoun Fernena,Secondaire,Public,Route Bni Mtir,Jendouba,+216 78 64 15 67,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-khaldoun-fernena
secondaire,Lycée Ibn Khaldoun Radès,Secondaire,Public,"Ibn Khaldoun, Radès",Ben Arous,+216 71 44 37 25,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-khaldoun-rades
secondaire,Lycée Ibn Khaldoun Sidi Aich,Secondaire,Public,Sidi Aich,Gafsa,+216 76 28 02 80,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-khaldoun-sidi-aich
secondaire,Lycée Ibn Khaldoun Sidi Bouzid,Secondaire,Public,Cité L'avenir,Sidi Bouzid,+216 76 62 00 50,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-khaldoun-sidi-bouzid
secondaire,Lycée Ibn Mandhour,Secondaire,Public,Nouvelle Medina,Ben Arous,+216 98 53 11 54,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-mandhour
secondaire,Lycée Ibn Mandhour Bèja,Secondaire,Public,Rue Omar El Mokhtar,Béja,+216 78 45 75 29,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-mandhour-beja
secondaire,Lycée Ibn Mandhour Metlaoui,Secondaire,Public,"Chabnia, Metlaoui",Gafsa,+216 76 24 00 34,l523807ibnmandhor@gmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-mandhour-metlaoui
secondaire,Lycée Ibn Mandhour Ouled Haffouz,Secondaire,Public,Ouled Haffouz,Sidi Bouzid,+216 76 67 86 00,ls.ibnmandhour.ouledhaffouz@gmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-mandhour-ouled-haffouz
secondaire,Lycée Ibn Rached,Secondaire,Public,Cité Ennil,Gafsa,+216 76 22 66 54,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-rached
secondaire,Lycée Ibn Rachik El Ons,Secondaire,Public,"Cité El Ons, Sakiet Ezzit",Sfax,+216 74 86 07 77,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-rachik-el-ons
secondaire,Lycée Ibn Rachik Ezzahra,Secondaire,Public,Ezzahra,Ben Arous,+216 71 45 18 00,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-rachik-ezzahra
secondaire,Lycée Ibn Rachik Sened,Secondaire,Public,"Route de Tunis km 1.5 , Sened",Gafsa,+216 76 29 05 93,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-rachik-sened
secondaire,Lycée Ibn Roched,Secondaire,Public,Maknassy,Sidi Bouzid,+216 76 64 53 00,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-roched
secondaire,Lycée Ibn Zaydoun Testour,Secondaire,Public,"Route Sidi Neji, Testour",Béja,+216 78 57 00 81,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-zaydoun-testour
secondaire,Lycée Ibn-El-Haithem Bèja,Secondaire,Public,Rue Abou Kacem Chebbi,Béja,+216 78 45 38 77,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-ibn-el-haithem-beja
secondaire,Lycée Jbal Jloud,Secondaire,Public,Jbel Jloud,Tunis,+216 71 39 12 53,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-jbal-jloud
secondaire,Lycée Kheireddine Pacha,Secondaire,Public,68 Avenue Habib Bourguiba,Ariana,+216 71 71 13 61,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-kheireddine-pacha
secondaire,Lycée Khmais Hajri,Secondaire,Public,120 Avenue Khmais Hajri,Jendouba,+216 78 60 45 44,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-khmais-hajri
secondaire,Lycée Korba,Secondaire,Public,"Rue Tahar Ben Achour, Korba",Nabeul,+216 72 38 44 77,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-korba
secondaire,Lycée Lessouda,Secondaire,Public,Lessouda,Sidi Bouzid,+216 76 68 00 12,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-lessouda
secondaire,Lycée Liberté Jendouba,Secondaire,Public,Rue la Liberté,Jendouba,+216 78 60 21 97,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-liberte-jendouba
secondaire,Lycée Louis Pasteur,Secondaire,Privé,"4, Avenue Louis Braille",Cité El Khadra,+216 71 28 26 09 / 71 84 43 48 / 70 02 80 37,contact@lyceepasteurtunis.com,http://www.lyceepasteurtunis.com,https://www.ecoles.com.tn/etablissements/secondaire/lycee-louis-pasteur
secondaire,Lycée Mahmoud El Messadi Bir Lahfi,Secondaire,Public,Bir Lahfi,Sidi Bouzid,+216 76 67 65 62,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mahmoud-el-messadi-bir-lahfi
secondaire,Lycée Mahmoud El Messadi de El Hencha,Secondaire,Public,"Route Jebeniana, El Hencha",Sfax,+216 74 88 50 88,l722622@gmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mahmoud-el-messadi-de-el-hencha
secondaire,Lycée Mahmoud El Messadi Mjez El Beb,Secondaire,Public,"Cité Al Azima, Mjez Al Beb",Béja,+216 78 56 41 96,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mahmoud-el-messadi-mjez-el-beb
secondaire,Lycée Mahmoud El Messadi Nabeul,Secondaire,Public,Rue 18 janvier 1952,Nabeul,+216 72 28 72 60,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mahmoud-el-messadi-nabeul
secondaire,Lycée Mahmoud Magdiche,Secondaire,Public,Rue Manzel Chaker,Sfax,+216 74 62 46 07 / 74 21 09 58,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mahmoud-magdiche
secondaire,Lycée Mahmoud Messadi,Secondaire,Public,Cité Ettadhamen,Ariana,+216 70 66 19 06,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mahmoud-messadi
secondaire,Lycée Majida Boulila Sfax,Secondaire,Public,Avenue Majida Boulila,Sfax,+216 74 43 51 91 / 74 40 12 40,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-majida-boulila-sfax
secondaire,Lycée Maknassi,Secondaire,Public,Rue Mohamed Ali Aloui Maknassi,Sidi Bouzid,+216 76 64 50 28,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-maknassi
secondaire,Lycée Marsa Riadh,Secondaire,Public,"Cité Erriadh, La Marsa",Tunis,+216 71 74 34 84,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-marsa-riadh
secondaire,Lycée Mazouna,Secondaire,Public,"Route Sfax, El Mezzouna",Sidi Bouzid,+216 76 66 81 47,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mazouna
secondaire,Lycée Medina Jedida 3,Secondaire,Public,"Avenue Ahmed Chaouki, Medina Jedida",Ben Arous,+216 71 31 13 28,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-medina-jedida-3
secondaire,Lycée Medjez El Beb,Secondaire,Public,Medjez El Beb,Béja,,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-medjez-el-beb
secondaire,Lycée Menzah 6,Secondaire,Public,Avenue Amar Ibn Yesser,Ariana,+216 71 23 25 22,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-menzah-6
secondaire,Lycée Menzah 9,Secondaire,Public,Menzah 9,Tunis,+216 71 88 20 14,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-menzah-9
secondaire,Lycée Menzel Chaker,Secondaire,Public,Menzel El Hedi Chaker,Sfax,+216 74 28 50 66,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-menzel-chaker
secondaire,Lycée Metlaoui,Secondaire,Public,"Cité Essada, Metlaoui",Gafsa,+216 76 24 00 28,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-metlaoui
secondaire,Lycée Mhamdia,Secondaire,Public,"Cité El Ksar, Mhamdia",Ben Arous,+216 71 30 64 43,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mhamdia
secondaire,Lycée Mhamdia 2,Secondaire,Public,El Mhamdia,Ben Arous,+216 71 39 42 60,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mhamdia-2
secondaire,Lyceé Mhamdia 3,Secondaire,Public,Mhamdia,Ben Arous,+216 25 54 03 62,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mhamdia-3
secondaire,Lycée Mohamed Ali Sfax,Secondaire,Public,Route Mahdia Km 2.5 Al Bosten,Sfax,+216 74 23 65 42,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mohamed-ali-sfax
secondaire,Lycée Mohamed Boudhina,Secondaire,Public,"Rue Abou Kacem Chebbi, Hammamet",Nabeul,+216 72 28 02 04,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mohamed-boudhina
secondaire,Lycée Mohamed Brahmi Mourouj 6,Secondaire,Public,"Avenue 20 Mars, Mourouj 6",Ben Arous,+216 71 47 23 00 / 71 36 51 97,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mohamed-brahmi-mourouj-6
secondaire,Lycée Mohamed Dachraoui,Secondaire,Public,Rue Mohamed Dachraoui,Tunis,+216 71 87 17 89,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mohamed-dachraoui
secondaire,Lycée Monji Slim,Secondaire,Public,"Rue Mokhtar Ziadi, Sakiet Ezzit",Sfax,+216 74 25 15 14,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-monji-slim
secondaire,Lycée Montfleury,Secondaire,Public,"38, Rue Abou Kacem Echebbi",Tunis,+216 71 25 96 04,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-montfleury
secondaire,Lycée Mostafa Fourati Sfax,Secondaire,Public,Rue El Mharza,Sfax,+216 74 24 61 59,ly711804@edunet.tn,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mostafa-fourati-sfax
secondaire,Lycée Mourouj 1,Secondaire,Public,"Rue de Gafsa, Mourouj",Ben Arous,+216 71 36 51 97,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mourouj-1
secondaire,Lycée Mourouj 4,Secondaire,Public,"Avenue 20 Mars, Mourouj 4",Ariana,+216 71 47 23 00,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mourouj-4
secondaire,Lycée Mourouj 6,Secondaire,Public,Mourouj 6,Ben Arous,+216 79 40 31 00,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-mourouj-6
secondaire,Lycée Nafta,Secondaire,Public,"Rue 14 janvier, Nafta",Tozeur,+216 76 43 01 79,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-nafta
secondaire,Lycée Nefza,Secondaire,Public,"Route de Sidi Hmed, Nefza",Béja,+216 78 47 05 56,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-nefza
secondaire,Lycée Omar Kalchani Bèja,Secondaire,Public,El Hawari,Béja,+216 78 45 72 39,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-omar-kalchani-beja
secondaire,Lycée Omrane Supérieur,Secondaire,Public,Omran Supérieur,Tunis,+216 71 92 41 33,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-omrane-superieur
secondaire,Lycée Pères Blancs,Secondaire,Public,El Menzah,Tunis,+216 71 23 39 06,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-peres-blancs
secondaire,Lycée Pierre de Coubertin,Secondaire,Public,"Rue Mohamed Ali Akid, Cité Olympique",Tunis,+216 71 78 58 46,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pierre-de-coubertin
secondaire,Lycée Pilote Ariana,Secondaire,Public,20 Avenue de l'Indépendance,Ariana,+216 71 71 36 05,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-ariana
secondaire,Lycée Pilote Béja,Secondaire,Public,Route Tabarka,Béja,+216 78 44 00 70,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-beja
secondaire,Lycée Pilote de Gafsa,Secondaire,Public,Rue Houssine Ben Zarouk,Sidi Bouzid,+216 76 21 06 00 / 76 21 06 10,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-de-gafsa
secondaire,Lycée Pilote Farhat Hachad de Sfax,Secondaire,Public,Boulevard de Farhat Hached,Sfax,+216 25 35 14 62,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-farhat-hachad-de-sfax
secondaire,Lycée Pilote Hammam-Lif,Secondaire,Public,Hammam-Lif,Ben Arous,+216 79 39 57 50,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-hammam-lif
secondaire,Lycée Pilote Menzah 8,Secondaire,Public,Avenue du Golf Arabe,Ariana,+216 71 71 46 36,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-menzah-8
secondaire,Lycée Pilote Nabeul,Secondaire,Public,"Route de Hammamet, Mrezga",Nabeul,+216 72 23 25 65,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-nabeul
secondaire,Lycée Pilote Privé Al Maaref,Secondaire,Privé,Avenue de l'Environement,Sidi Bouzid,+216 93 00 16 71,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-prive-al-maaref
secondaire,Lycée Pilote Privé Carthage LPPC,Secondaire,Privé,Rue Du Martyr Anis Jelassi,Kairouan,+216 77 27 32 44 / 77 27 35 20,directeur@lyceecarthage.tn,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-prive-carthage-lppc
secondaire,Lycée Pilote Privé Ibn Roched,Secondaire,Privé,"Rue Beit El Hekma, Mansoura",Kairouan,+216 20 91 51 15,contact@ibnrochd.tn,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-prive-ibn-roched
secondaire,Lycée Pilote Privé L'avenir,Secondaire,Privé,Avenue Khmais Allouini,Kairouan,+216 77 23 02 22,college-avenir@hotmail.com,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-prive-lavenir
secondaire,Lycée Pilote Privé Nouvelle Génération,Secondaire,Privé,Route Nadhour Cité Nakhla,Bizerte,+216 94 09 25 76,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-prive-nouvelle-generation
secondaire,Lycée Pilote Sidi Bouzid,Secondaire,Public,Cité Agricole,Sidi Bouzid,+216 76 62 67 16,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-sidi-bouzid
secondaire,Lycée Pilote Tozeur,Secondaire,Public,Rue Elhamma de Djerid,Tozeur,+216 76 45 31 91,,,https://www.ecoles.com.tn/etablissements/secondaire/lycee-pilote-tozeur
